pass_id,labez,lesart
4016,a,και ελθοντες λεγουσιν αυτω
4016,b,οι δε ελθοντες λεγουσιν αυτω
4016,c,οι δε ελθοντες επηρωτων αυτον εν δολω και λεγουσιν αυτω
4016,d,και ελθοντες οι φαρισαιοι επηρωτων αυτον λεγοντες
4016,e,οι δε ελθοντες επηρωτων αυτον εν δολω λεγοντες
4016,f,οι δε ελθοντες επηρωτησαν αυτον εν δολω λεγοντες
4016,g,οι δε ελθοντες ηρξαντο ερωταν αυτον εν δολω λεγοντες
4016,h,οι δε ελθοντες ηρξαντο επερωταν αυτον εν λογω
4016,i,οι δε ελθοντες ηρξαντο ερωταν αυτον εν λογω
4016,j,οι δε ελθοντες ηρξαντο ερωταν αυτον εν δολω
4016,k,οι δε απελθοντες λεγουσιν αυτω
4016,l,και επηρωτων αυτον οι φαρισαιοι
4016,m,οι δε λεγουσιν αυτω
4017,a,και ου μελει σοι περι ουδενος ου γαρ βλεπεις εις προσωπον ανθρωπων αλλ επ αληθειας την οδον του θεου διδασκεις
4017,b,και την οδον του θεου εν αληθεια διδασκεις και ου μελλει σοι περι ουδενος ου γαρ βλεπεις εις προσωπον ανθρωπων
4017,c,και την οδον του θεου εν αληθεια διδασκεις και ου μελλει σοι περι ουδενος ου γαρ βλεπεις εις προσωπον ανθρωπου
4017,d,και την οδον του θεου εν αληθεια διδασκεις και ου μελει σοι περι ουδενος ου γαρ βλεπεις εις προσωπον ανθρωπων αλλ επ αληθειας την οδον του θεου διδασκεις
4018,a,ου
4018,b,""
4019,a,μελει
4019,b,μελλει
4020,a,ου γαρ
4020,b,ουδε γαρ
4020,c,ουδε
4021,a,εις
4021,b,""
4022,a,""
4022,b,των
4023,a,ανθρωπων
4023,b,ανθρωπου
4024,a,επ αληθειας
4024,b,επ αληθεια
4024,c,εν αληθεια
4025,a,του θεου διδασκεις
4025,b,διδασκεις του θεου
4025,c,του θεου εν αληθεια (cf. 46-48c) διδασκεις
4025,zu,""
4026,a,εξεστιν δουναι κηνσον καισαρι η ου
4026,b,εξεστιν κηνσον καισαρι δουναι η ου ειπον ουν ημιν
4027,a,""
4027,b,ειπε ουν ημιν τι σοι δοκει
4027,c,ειπε ουν ημιν
4027,d,ειπε ουν ημιν ει
4027,e,ειπε ημιν ει
4027,f,ειπε ημιν
4027,g,ει
4028,a,""
4028,b,ημιν
4028,c,ημας
4029,a,δουναι κηνσον καισαρι
4029,b,κηνσον καισαρι δουναι
4029,c,κηνσον δουναι καισαρι
4029,d,καισαρι κηνσον δουναι
4029,e,καισαρι δουναι κηνσον
4029,f,δουναι επικεφαλαιον καισαρι
4029,g,επικεφαλαιον καισαρι δουναι
4029,h,επικεφαλαιον δουναι κηνσον καισαρι
4029,i,δουναι καισαρι
4030,a,η ου
4030,b,ου
4030,c,""
4031,a,δωμεν η μη δωμεν
4031,b,δω]μ̣εν ουν η [μη δω]μεν
4031,c,δωμεν
4031,d,""
4032,a,ο δε ειδως
4032,b,ο δε ιησους ειδως
4032,c,ο δε ιησους ιδων
4032,d,ο δε ιδων
4032,e,ειδως δε
4033,a,αυτων την υποκρισιν
4033,b,την υποκρισιν αυτων
4033,c,αυτων την αποκρισιν
4033,d,την αποκρισιν αυτων
4034,a,ειπεν
4034,b,λεγει
4035,a,αυτοις
4035,b,""
4036,a,με
4036,b,""
4037,a,""
4037,b,υποκριται
4038,a,δηναριον
4038,b,δηναρια
4038,c,δηναριον ωδε
4038,d,ωδε δηναριον
4039,a,ιδω
4039,b,ειδω
4040,a,""
4040,b,αυτω
4040,c,αυτω δηναριον
4041,a,και λεγει αυτοις
4041,b,και ειπεν αυτοις
4041,c,λεγει αυτοις
4041,d,και λεγει
4042,a,η
4042,b,εστιν η
4042,c,""
4043,a,εικων αυτη και η επιγραφη
4043,c,εικων αυτη και επιγραφη
4043,d,εικων και η επιγραφη
4043,e,επιγραφη αυτη
4044,a,οι δε ειπαν
4044,b,ειπαν
4044,c,λεγουσιν
4045,a,αυτω
4045,b,""
4046,a,καισαρος
4046,b,καισαρι (cf. 17/18)
4047,a,ο δε ιησους ειπεν
4047,b,και αποκριθεις ο ιησους ειπεν
4047,c,αποκριθεις δε ο ιησους ειπεν
4047,d,και αποκριθεις ο ιησους λεγει
4047,e,αποκριθεις δε ο ιησους λεγει
4047,f,και αποκριθεις ειπεν
4047,g,αποκριθεις δε ειπεν
4047,h,ο δε ειπεν
4047,i,λεγει ουν
4047,j,και λεγει
4048,a,αυτοις
4048,b,""
4049,a,τα καισαρος αποδοτε
4049,b,αποδοτε τα καισαρος
4049,c,αποδοτε ουν τοινυν τα καισαρος
4049,d,αποδοτε τοινυν τα καισαρος
4049,e,αποδοτε ουν τα του καισαρος
4049,f,αποδοτε ουν τα καισαρος
4049,g,τα καισαρος ουν αποδοτε
4049,h,αποδοτε τα του καισαρος
4050,a,""
4050,b,τω
4051,a,και εξεθαυμαζον επ αυτω
4051,b,""
4052,a,εξεθαυμαζον
4052,b,εξεθαυμασαν
4052,c,εθαυμαζον
4052,d,εθαυμασαν
4052,e,εθαυμαζοντο
4052,zu,""
4053,a,επ αυτω
4053,b,επ αυτον
4053,c,επι το αυτο
4053,zu,""
4054,a,και
4054,b,τω καιρω εκεινω
4055,a,ερχονται
4055,b,εξερχονται
4056,a,""
4056,b,οι
4057,a,σαδδουκαιοι προς αυτον
4057,b,προς αυτον σαδδουκαιοι
4058,a,αυτον
4058,b,τον ιησουν
4059,a,λεγουσιν
4060,a,αναστασιν μη ειναι
4060,b,μη ειναι αναστασιν
4060,c,ανασταν μη ειναι
4060,d,αναστασις ουκ εστιν
4060,e,αναστασιν μη λεγειν ειναι
4061,a,επηρωτων
4061,b,επηρωτησαν
4061,c,ηρωτησαν
4062,a,εγραψεν ημιν
4062,b,ημιν εγραψεν
4062,c,ειπεν ημιν
4062,d,εγραψεν
4063,a,""
4063,b,βιβλιον αποστασιου
4064,a,οτι
4064,b,ινα
4064,c,""
4065,a,τινος
4065,b,τις
4066,a,αδελφος αποθανη
4066,b,αποθανη αδελφος
4066,c,ο αδελφος αποθανη
4067,a,και καταλιπη
4067,b,και καταλειπη
4067,c,καταλιπη
4067,d,και σχη
4067,e,και εχη
4067,f,εχων
4068,a,""
4068,b,την
4069,a,μη αφη τεκνον
4069,b,τεκνον μη αφη
4069,c,μη αφη τεκνα
4069,d,τεκνα μη αφη
4069,e,τεκνα μη αφιη
4069,f,τεκνα μη αφησει
4070,a,αυτου
4070,b,""
4071,a,""
4071,b,αυτου
4072,a,εξαναστηση
4072,b,εξαναστησει
4072,c,αναστηση
4073,a,σπερμα τω αδελφω αυτου
4073,b,τω αδελφω αυτου σπερμα
4073,c,σπερματα τω αδελφω αυτου
4073,d,τεκνα τω αδελφω αυτου
4074,a,επτα αδελφοι ησαν
4074,b,ησαν ουν επτα αδελφοι
4074,c,ησαν ουν παρ ημιν επτα αδελφοι
4075,a,""
4075,b,ουν
4075,c,δε
4076,a,αδελφοι ησαν
4076,b,ησαν αδελφοι
4076,zu,""
4077,a,""
4077,b,παρ ημιν
4077,d,ημιν
4078,a,πρωτος
4078,b,εις
4079,a,ελαβεν
4079,b,λαβων
4080,a,""
4080,b,την
4081,a,γυναικα και
4081,b,γυναικα
4082,a,αποθνησκων
4082,b,αποθανων
4082,c,απεθανεν και
4082,d,απεθανεν και αποθνησκων
4082,e,""
4083,a,και
4083,b,""
4084,a,δευτερος
4084,b,ετερος
4085,a,ελαβεν
4085,b,λαβων
4086,a,και απεθανεν μη καταλιπων
207,zz,
4086,b,και αποθνησκων ουδε αυτος αφηκεν
4086,c,και αυτος αποθανων ουκ αφηκεν
4087,a,και απεθανεν
4087,b,απεθανεν
4087,c,""
4087,zu,""
4088,a,μη καταλιπων
4088,b,μη καταλειπων
4088,c,και ουδε αυτος αφηκεν
4088,d,και ουδε ουτος αφηκεν
4088,e,και αυτος ουκ αφηκεν
4088,f,και ουκ αφηκεν
4088,zu,""
4089,a,και ο τριτος ωσαυτως και οι επτα ουκ αφηκαν σπερμα
4089,c,και ο τριτος ωσαυτως οι επτα και ουκ αφηκαν σπερμα
4089,d,και ο τριτος ωσαυτως δε και οι επτα και ουκ αφηκαν σπερμα
4089,e,και ο τριτος ωσαυτως και οι επτα και ουκ αφηκαν σπερμα
4089,g,ο τριτος ωσαυτως οι επτα και ουκ αφηκαν σπερμα
4089,i,και ο τριτος ωσαυτως και ελαβον αυτην ωσαυτως και οι επτα και ουκ αφηκαν σπερμα
4089,j,και ο τριτος ωσαυτως και ελαβον αυτην ωσαυτως οι επτα και ουκ αφηκαν σπερμα
4089,k,και ο τριτος ωσαυτως και ελαβον αυτην και οι επτα και ουκ αφηκαν σπερμα
4089,l,και ωσαυτως και ο τριτος ελαβεν αυτην και οι επτα και ουκ αφηκαν σπερμα
4089,m,και ο τριτος ωσαυτως και ελαβον αυτην οι επτα και ουκ αφηκαν σπερμα και
4089,n,και ο τριτος ωσαυτως και ελαβον αυτην οι επτα και ουκ αφηκαν σπερματα και
4089,o,και ο τριτος ωσαυτως και οι επτα ελαβον αυτην και ουκ αφηκαν σπερμα
4089,p,και ο τριτος ωσαυτως και ελαβον αυτην οι επτα και ουκ αφηκαν σπερμα
4089,q,και ο τριτος ελαβεν αυτην ωσαυτως και οι επτα και ουκ αφηκαν σπερμα
4089,r,και ο τριτος ελαβεν αυτην ωσαυτως οι επτα και ουκ αφηκαν σπερμα
4089,s,και ο τριτος ωσαυτως ελαβεν αυτην και οι επτα ουκ αφηκαν σπερμα
4089,u,και ωσαυτως ελαβον αυτην οι επτα και ουκ αφηκαν σπερμα
4090,a,εσχατον παντων
4090,b,""
4091,a,εσχατον
4091,b,εσχατη
4091,zu,""
4092,a,παντων και η γυνη απεθανεν
4092,b,παντων απεθανεν και η γυνη
4092,c,γαρ παντων και η γυνη απεθανεν
4092,d,δε παντων και η γυνη απεθανεν
4092,e,δε παντων απεθανεν και η γυνη
4092,f,δε παντων απεθανεν η γυνη
4092,g,παντων η γυνη απεθανεν
4092,h,παντων απεθανεν η γυνη
4093,a,εν τη αναστασει οταν αναστωσιν τινος αυτων εσται γυνη οι γαρ επτα εσχον αυτην γυναικα
4093,b,οι γαρ επτα εσχον αυτην γυναικα εν τη ουν αναστασει τινος αυτων εσται γυνη
4094,a,εν τη αναστασει οταν αναστωσιν
4094,b,οταν ουν αναστωσιν εν τη αναστασει
4094,zu,""
4095,a,αναστασει
4095,b,ουν αναστασει
4095,c,αναστασει ουν
4096,a,οταν αναστωσιν τινος αυτων εσται γυνη
4096,c,τινος εσται γυνη οταν αναστωσιν
4096,zu,""
4097,a,οταν αναστωσιν
4097,b,οτε αναστωσιν
4097,c,οταν ουν αναστωσιν
4097,d,""
4098,a,τινος αυτων εσται γυνη
4098,b,αυτων τινος εσται γυνη
4098,c,τινος αυτων εστιν γυνη
4098,d,τινος αυτων γινεται γυνη
4098,e,τινος εσται τουτων γυνη
4098,f,τινος αυτων εσται η γυνη
4098,g,τινος των επτα εσται γυνη
4098,h,τινος αυτη εσται γυνη
4098,i,τινος εσται η γυνη
4098,j,τινος εστιν η γυνη
4098,k,τινος εσται γυνη
4098,zu,""
4099,a,οι γαρ επτα
4099,b,οι ουν επτα
4099,c,παντες γαρ
4100,a,αυτην γυναικα
4100,b,γυναικα αυτην
4100,c,αυτην εις γυναικα
4100,d,την γυναικα
4100,e,αυτην
4101,a,εφη αυτοις ο ιησους
4101,b,και αποκριθεις ο ιησους ειπεν αυτοις
4101,c,και αποκριθεις ο ιησους λεγει αυτοις
4101,d,αποκριθεις δε ο ιησους ειπεν αυτοις
4102,a,ου δια τουτο
4102,b,α̣υ δια τουτο
4102,d,δια τουτο
4102,e,""
4103,a,ειδοτες
4103,b,ιδοντες
4103,c,συνιεντες
4103,d,γινωσκοντες (cf. 35b)
4104,a,""
4104,b,οιδατε (cf. 20d)
4105,a,οταν
4105,b,οτε
4106,a,γαρ εκ νεκρων αναστωσιν
4106,b,γαρ αναστωσιν εκ νεκρων
4106,c,εκ νεκρων γαρ αναστωσιν
4106,d,γαρ εκ νεκρων αναστησουσιν
4106,e,εκ νεκρων αναστωσιν
4106,f,γαρ αναστωσιν
4107,a,ουτε γαμουσιν ουτε
4107,b,ουδε γαμουσιν ουδε
4107,c,ου γαμουσιν ουδε
4108,a,γαμιζονται
4108,b,γαμιζουσιν
4108,c,εκγαμιζονται
4108,d,εγγαμιζονται
4109,a,εισιν ως αγγελοι
4109,b,ως αγγελοι θεου εισιν
4110,a,αγγελοι
4110,b,αγγελοι του θεου
4110,c,αγγελοι θεου οι
4110,d,αγγελοι θεου
4110,e,οι αγγελοι οι
4110,f,αγγελοι οι
4110,g,οι αγγελοι
4111,a,εν τοις ουρανοις
4111,b,εν ουρανοις
